[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 16,00 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 102,22 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 22,22 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 13,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 7,70 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2,67 2 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.116,67 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 277,61 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 130,71 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 128,50 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.162,96 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 462,69 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 185,07 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 64,81 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 469,47 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 69,07 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 67,59 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 157,39 2 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 116,67 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 258,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 116,67 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 86,11 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 54,54 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.296,30 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.035,90 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.275,39 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.541,17 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 192,27 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 250,81 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 320,29 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 152,39 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.518,06 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.880,24 script.js:1475:21
✅ [9:38:10 PM] Resumo: 500 saídas incentivadas, 24 saídas não incentivadas script.js:1473:21
✅ [9:38:10 PM] Créditos de entradas: R$ 629.593,00, Outros créditos: R$ 146.715,50 script.js:1473:21
✅ [9:38:10 PM] Débitos de operações: R$ 2.647.589,95, Outros débitos (E111+C197+D197): R$ 60.774,48 script.js:1473:21
[9:38:10 PM] Total de exclusões aplicadas: 4 script.js:1475:21
[9:38:10 PM] Outros Débitos TOTAL: R$ 60.774,48 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 0,00 (0.0%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 60.774,48 script.js:1475:21
✅ [9:38:10 PM]   - Soma: R$ 60.774,48 - OK script.js:1473:21
[9:38:10 PM] Outros Créditos TOTAL: R$ 146.715,50 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 76.545,32 (52.2%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 70.170,18 script.js:1475:21
[9:38:10 PM] Créditos Entradas TOTAL: R$ 629.593,00 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 628.937,06 (99.9%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 655,94 script.js:1475:21
[9:38:10 PM] OUTROS CRÉDITOS (3 registros): script.js:1475:21
[9:38:10 PM]   E111 - Ajustes da Apuração do ICMS | GO020008: R$ 1.327,23 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.541,17 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 192,27 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 250,81 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 320,29 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 152,39 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 2.518,06 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 2.880,24 (Não Incentivado) script.js:1475:21
[9:38:10 PM] Período 20: 500 saídas incentivadas classificadas script.js:1475:21
[9:38:10 PM] Processando registros consolidados C190, C590, D190, D590... script.js:1475:21
[9:38:10 PM] Processando 4 registros E111 para outros créditos/débitos... script.js:1475:21
[9:38:10 PM] E111 Débito: GO010041 = R$ 12.673,78 (Não Incentivado) script.js:1475:21
[9:38:10 PM] E111 Crédito: GO020079 = R$ 88.963,77 (Incentivado) script.js:1475:21
[9:38:10 PM] E111 Crédito: GO020138 = R$ 106.062,10 (Não Incentivado) script.js:1475:21
[9:38:10 PM] Processando 54 registros C197 para ajustes de débitos... script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.703,70 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 614,27 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 177,78 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 355,56 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 727,70 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 3.202,96 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.053,54 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 416,22 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 7.037,04 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 280,56 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.493,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.836,67 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.585,52 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.864,58 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.032,93 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 37,34 2 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 10.571,60 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.777,05 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 97,78 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 139,69 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 27,94 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 111,75 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 14,01 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.200,64 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 290,85 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 253,89 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 105,30 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 841,65 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 136,37 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 55,61 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 15,45 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 7,72 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 109,26 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 247,22 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 469,45 2 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 14,26 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.601,85 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 24,89 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 72,59 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 16,59 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 380,74 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 675,26 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 55,88 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 5.185,19 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.796,30 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 722,85 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 959,65 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.448,38 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.478,13 script.js:1475:21
✅ [9:38:10 PM] Resumo: 359 saídas incentivadas, 35 saídas não incentivadas script.js:1473:21
✅ [9:38:10 PM] Créditos de entradas: R$ 559.766,47, Outros créditos: R$ 195.025,87 script.js:1473:21
✅ [9:38:10 PM] Débitos de operações: R$ 2.193.173,44, Outros débitos (E111+C197+D197): R$ 70.506,06 script.js:1473:21
[9:38:10 PM] Total de exclusões aplicadas: 4 script.js:1475:21
[9:38:10 PM] Outros Débitos TOTAL: R$ 70.506,06 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 0,00 (0.0%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 70.506,06 script.js:1475:21
✅ [9:38:10 PM]   - Soma: R$ 70.506,06 - OK script.js:1473:21
[9:38:10 PM] Outros Créditos TOTAL: R$ 195.025,87 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 88.963,77 (45.6%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 106.062,10 script.js:1475:21
[9:38:10 PM] Créditos Entradas TOTAL: R$ 559.766,47 script.js:1475:21
[9:38:10 PM]   - Incentivados: R$ 547.092,69 (97.7%) script.js:1475:21
[9:38:10 PM]   - Não Incentivados: R$ 12.673,78 script.js:1475:21
[9:38:10 PM] OUTROS CRÉDITOS (2 registros): script.js:1475:21
[9:38:10 PM]   E111 - Ajustes da Apuração do ICMS | GO020079: R$ 88.963,77 (Incentivado) script.js:1475:21
[9:38:10 PM]   E111 - Ajustes da Apuração do ICMS | GO020138: R$ 106.062,10 (Não Incentivado) script.js:1475:21
[9:38:10 PM] OUTROS DÉBITOS (52 registros): script.js:1475:21
[9:38:10 PM]   E111 - Ajustes da Apuração do ICMS | GO010041: R$ 12.673,78 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.703,70 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 614,27 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 177,78 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 355,56 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 727,70 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 3.202,96 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.053,54 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 416,22 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 7.037,04 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 280,56 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.493,33 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.836,67 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.585,52 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 2.864,58 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.032,93 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 37,34 (Não Incentivado) 2 script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 10.571,60 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 2.777,05 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 97,78 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 139,69 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 27,94 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 111,75 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 14,01 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.200,64 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 290,85 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 253,89 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 105,30 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 841,65 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 136,37 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 55,61 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 15,45 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 7,72 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 109,26 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 247,22 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 469,45 (Não Incentivado) 2 script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 14,26 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.601,85 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 24,89 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 72,59 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 16,59 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 380,74 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 675,26 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 55,88 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 5.185,19 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.796,30 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 722,85 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 959,65 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 2.448,38 (Não Incentivado) script.js:1475:21
[9:38:10 PM]   C197 - Outras Obrigações Tributárias, Ajustes e Informações de Valores Provenientes de Documento Fiscal | GO40000029: R$ 1.478,13 (Não Incentivado) script.js:1475:21
[9:38:10 PM] Período 21: 359 saídas incentivadas classificadas script.js:1475:21
[9:38:10 PM] Processando registros consolidados C190, C590, D190, D590... script.js:1475:21
[9:38:10 PM] Processando 5 registros E111 para outros créditos/débitos... script.js:1475:21
[9:38:10 PM] E111 Débito: GO010041 = R$ 13.161,51 (Não Incentivado) script.js:1475:21
[9:38:10 PM] E111 Débito: GO010041 = R$ 45.419,79 (Não Incentivado) script.js:1475:21
[9:38:10 PM] E111 Crédito: GO020079 = R$ 80.575,36 (Incentivado) script.js:1475:21
[9:38:10 PM] E111 Crédito: GO020138 = R$ 66.628,45 (Não Incentivado) script.js:1475:21
[9:38:10 PM] Processando 66 registros C197 para ajustes de débitos... script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.657,69 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.398,90 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.354,69 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 744,44 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.579,26 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.271,11 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 874,37 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 846,67 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.275,56 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.148,15 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 398,52 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 829,63 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 457,93 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 746,07 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 3.411,11 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 471,11 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 445,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 834,07 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 243,84 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.398,24 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.580,02 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 430,82 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 265,19 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 3.394,44 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 6.072,96 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 76,01 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 47,95 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 322,31 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 49,12 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 705,19 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.192,59 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 810,99 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 133,33 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.089,93 2 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 319,63 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 800,93 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 108,18 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 10.699,66 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 2.773,35 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 955,56 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 1.103,70 script.js:1475:21
[9:38:10 PM] C197 Débito (GO4 Não Incentivado): GO40000029 = R$ 263,80 script.js:1475:21
